Date,Time,US,Airline/Op,Aboard,Fatalities,Summary
2001,,BR,Air taxi - Cuiaba Air Taxi,6,6,Accident
2001,14,TH,Thai Airways,5,1,Fire
2001,09,GE,Military - Florida Army National Guard,21,21,Control
2001,,SA,Vnukovo Airlines,174,3,Terrorist Acts
2001,10,AO,Sociedade de Aviacao Ligeira Charter,17,16,Weather conditions
2001,16,US,Air Caraibes,19,19,Accident
2001,18,ID,Merpati Nusantara Airlines,3,3,Landing
2001,19,US,Jetwingsco Inc. - Private Charter,18,18,Landing
2001,16,US,Jet Wings,1,1,Control
2001,,SD,Military - Sudan Air Force,30,14,Accident
2001,15,US,SFC Vietnam - Charter - Full Account,16,16,Weather conditions
2001,05,AR,Private - Techint  group,10,10,Accident
2001,13,TR,Military - Turkish Air Force,34,34,Accident
2001,12,AR,Fuerza Aérea Argentina,5,5,Engine Failure
2001,07,US,Faraz Qeshm Airlines,30,30,Pilot Error
2001,16,US,Military - Russian Air Force,7,7,Accident
2001,14,ID,Manunggal Air,19,1,Engine Failure
2001,02,US,Vladivostokavia,145,145,Landing
2001,11,US,Private  - Daewoo Shipbuilding,12,8,Control
2001,12,US,Private - OverteCompany,13,13,Engine Failure
2001,08,US,Russ Air Transport Company,10,10,Runway overshoot or undershoot
2001,16,US,Air Taxi,6,6,Pilot Error
2001,04,IS,Naske Air,3,3,Accident
2001,14,US,Papillon Grand Canyon Helicopters of Las Vegas,7,6,Pilot Error
2001,,US,Victoria Airlines,11,4,Engine Failure
2001,18,US,Canadian Air Transat,304,0,Landing
2001,05,US,Ameristar Jet Charter,2,2,Pilot Error
2001,18,BS,Blackhawk Int. Airways  - Private charter,9,9,Control
2001,10,ES,Binter Mediterráneo,47,4,Landing
2001,10,US,United Air Lines,44,44,Control
2001,09,US,American Airlines,64,64,Control
2001,08,US,American Airlines,92,92,Control
2001,09,US,United Air Lines,65,65,Control
2001,16,MX,Aero Ferinco Charter,19,19,Control
2001,,BR,TAM (Brazil),82,1,Landing
2001,07,GT,AtlantiAirlines,13,9,Engine Failure
2001,13,US,Aeronautical Services - Air Taxi,3,3,Pilot Error
2001,13,US,Sibir Airlines,78,78,Weather conditions
2001,08,IT,Scandinavian Airlines (SAS) / Private,114,114,Control
2001,17,US,Air Saint Maurice Inc.,7,3,Pilot Error
2001,09,US,PenAir,10,10,Control
2001,10,ES,Flightline,10,10,"The plane was en-route from Barcelona, Spain to Oran, Algeria, 80 miles off the coast of Valencia, Spain when it informed Valencia ATC it was going to change course in order to avoid bad weather. There was no further contact with the aircraft. Debris was sighted two days later on the water."
2001,23,CA,Perimeter Airlines,3,2,Weather conditions
2001,18,BR,Air Taxi - Continental Air Taxi,6,3,Landing
2001,15,US,ERA Aviation - Air Taxi,5,3,Pilot Error
2001,09,US,American Airlines,260,260,Control
2001,21,US,Charter - IRS Aero,27,27,Weather conditions
2001,13,US,Universal Jet Aviation,2,2,Control
2001,18,EE,ELK Aviation Co. (leased from Eminex),17,2,Pilot Error
2001,22,CH,Crossair,33,24,Pilot Error
2001,01,NG,MK Airlines,13,1,Runway overshoot or undershoot
2001,11,CR,SANSA,8,3,Accident
2001,12,US,"Military - Russian, cargo",18,18,Landing
2001,01,US,Air Carriers,2,2,Control
2001,18,US,Air Cargo Express,2,2,Control
2001,,US,Eagle Air,6,6,Shot Down
2001,10,CO,Heliandes,16,16,Weather conditions
2001,22'08,CH,Eagle Air,2,2,Pilot Error
2001,10,DE,BAL Bremerhaven Airline,9,8,Accident
2002,18,US,Air Taxi - Air Taxi Inc.,5,5,Pilot Error
2002,12,US,Agco Corp,5,5,Fire
2002,,PK,Military - U.S. Air Force,7,7,Runway overshoot or undershoot
2002,07,ES,Ibertrans Aérea,3,3,Weather conditions
2002,08,MX,Procuraduría General de la República,17,5,Landing
2002,16,ID,Garuda Indonesia Airlines,62,1,Landing
2002,11,EC,Petroproducción,26,26,Accident
2002,c: 9:40,NZ,Air Fiordland,6,6,"The sightseeing plane hit a mountainside at  an elevation of 4,500 ft.,  200 ft. below the summit. The weather was clear at the time of the accident."
2002,,AO,Military - Angolan  Air Force,40,5,Runway overshoot or undershoot
2002,11,CO,TAME,92,92,Control
2002,17,US,Military - U.S. Air Force,2,2,Accident
2002,07,US,Iran Air Tours,117,117,Pilot Error
2002,06,LR,Tiramavia,10,1,Landing
2002,20,US,Military - Russian Navy,20,17,Landing
2002,02,PH,Military - U.S. Army,10,10,Accident
2002,13,IT,Svedijos Prekés,3,3,Pilot Error
2002,16,CU,Charter - Aerotaxi,17,17,Control
2002,02,US,Priorty Air Charter,1,1,Landing
2002,08,US,Djibouti Airlines,4,4,Runway overshoot or undershoot
2002,07,US,Air Taxi,4,4,Pilot Error
2002,04,ES,Tadair,2,2,Runway overshoot or undershoot
2002,11,US,Air China,166,128,Landing
2002,09,US,Air taxi,6,6,Control
2002,09,CO,SELVA Colombia,8,3,"The plane was being used by the Penitentiary and Prison National Institute, Inpec, to fly prisoners from Medellín to Popayán. The aircraft had just finished flying 50 prisoners to Popayán when it took off from Popayán to pick up more prisoners. The aircraft nosed into the ground shortly after becoming airborne."
2002,13,HN,Private,6,6,Runway overshoot or undershoot
2002,06,US,Private,20,8,Pilot Error
2002,13,NG,EAS Airlines (Executive Airline Services),77,74,Engine Failure
2002,15,TN,EgyptAir,62,14,Landing
2002,21,CN,China Northern Airlines,112,112,Pilot Error
2002,19,NG,Sky Executive Air Services,5,5,Control
2002,15,US,China Airlines (Taiwan),225,225,Disappearances
2002,,ID,Trigana Air Service,6,6,Weather conditions
2002,06,ZA,Airquarius Aviation - Charter,3,3,Landing
2002,,AO,Military - Angolan Armed Forces,25,20,Accident
2002,,US,Marco Zero Air Taxi,5,5,"The plane tookoff and encountered heavy clouds all along the route.  Wreckage was found 42 miles from Oiapoque, in an Amazon forest. Poor weather conditions."
2002,09,US,Keystone Air Services Ltd. - Air Taxi,8,1,Engine Failure
2002,21,AF,Military - U.S. Air Force,10,3,Landing
2002,23,DE,Bashkirian Airlines / DHL Worldwide Express,71,71,Control
2002,12,US,Private,2,2,Engine Failure
2002,11,CF,Prestige Airlines (Cargo) Charter,27,25,Mechanical Failure
2002,11,US,"Air Taxi - Bigfoot Air of Alaska, LLC",4,4,Pilot Error
2002,,ID,Sabang Merauke Raya Air Charter,10,10,Control
2002,19,US,Bristow Helicopters,11,11,Lightning
2002,14,NP,Skyline Airways,4,4,Accident
2002,12,UA,Military - Ukraine Air Force,2,0,Control
2002,15,US,Pulkovo Aviation Enterprise,16,14,Control
2002,22,PR,Military - U.S. Air Force,10,10,Weather conditions
2002,12,LK,Military - Sri Lanka Air Force,5,5,Engine Failure
2002,,US,Military - Russian Air Force,147,121,Control
2002,09,NP,Shangri La Air,18,18,Accident
2002,11,US,Vostok Aviakompania,16,16,Weather conditions
2002,13,US,Care Flight International,5,1,Landing
2002,18,BR,Rico Taxi Aéreo,31,23,Runway overshoot or undershoot
2002,,CN,CAAC Air TraffiManagement Bureau,3,3,Runway overshoot or undershoot
2002,09,US,Airco Charters - Air Taxi,2,2,Weather conditions
2002,13,PE,Aero Pantanal - Air Taxi,6,6,Pilot Error
2002,,US,Total  Air Lines,2,2,Disappearances
2002,11,US,Deraps Aviation,4,3,Pilot Error
2002,,IN,Military - Indian Navy,12,12,Accident
2002,09,BR,American Virginia,5,1,Runway overshoot or undershoot
2002,19,US,Mid-AtlantiFreight,1,1,Control
2002,10,US,Aviation Charter - Air Taxi,8,8,Weather conditions
2002,10,LU,Luxair,22,20,Engine Failure
2002,10,ID,Dirgantara Air Services,10,7,Engine Failure
2002,14,US,Richmor Aviation,2,2,Control
2002,06,PH,Laoag International Airlines,34,19,Engine Failure
2002,14,KE,Eagle Aviation,20,1,Engine Failure
2002,11,US,Raytheon Aircraft,3,3,Pilot Error
2002,,PG,Island Airways Ltd.,8,8,The aircraft flew into the side of a cliff during it's inaugural flight from Gohu Airstrip in the Finisterre Mountains.
2002,22,US,Planemasters,1,1,Control
2002,01,US,Transasia Airways,2,2,Pilot Error
2002,19,US,Aeromist-Kharkiv,44,44,Control
2002,01,US,Telford Aviation,1,1,Pilot Error
2002,11,BR,Military - Brazilian Air Force,16,3,Landing
2002,15,US,Ocean Airlines,16,1,Accident
2003,20,TR,Turkish Airlines (THY),80,75,Runway overshoot or undershoot
2003,08,US,US Air Express/Air Midwest,21,21,Control
2003,08,PE,TANS Airlines,46,46,Control
2003,,GA,Aerocom,7,7,Accident
2003,16,KE,African Commuter Services,13,3,Pilot Error
2003,15,US,Euro Asia Aviation,6,6,Pilot Error
2003,,MA,Volare Aviation Enterprise,8,8,Accident
2003,19,EE,Enimex,3,2,Engine Failure
2003,20,US,Air Taxi - Great Northern Aircraft Co.,7,3,Pilot Error
2003,17,US,Military - IslamiRevolution's Guards Corps,275,275,Accident
2003,08,PK,Military - Pakistan Air Force,17,17,Pilot Error
2003,14,US,Private - Kabanov - skydiving,25,11,Weather conditions
2003,15,DZ,Air Algerie,103,102,Control
2003,12,ID,PT Air Regional,16,4,Accident
2003,15,US,Morris Hancock Flying Club - Charter,3,3,Control
2003,,CG,Ukrainian Cargo Airlines -  Congolese Army Charter,200,129,Control
2003,04,TR,Ukranian-Mediterranean Airlines,75,75,Pilot Error
2003,13,US,McKinley Air Service - Air Taxi,4,4,Control
2003,15,IT,Eurojet Italila,2,2,Shortly after taking off the jet nosed into the ground. Malfunction of the trim tab system.
2003,,BR,Air Taxi - Marco Zero Air Taxi,5,5,Accident
2003,19,NZ,Charter - Air Adventures New Zealand Ltd,10,8,Runway overshoot or undershoot
2003,,BR,Astro Air Taxi,4,4,Engine Failure
2003,09,US,Paradise Tour Helicopters,4,4,Landing
2003,23,FR,Brit Air,24,1,Pilot Error
2003,13,US,Military - IslamiRepubliof Iran Air Force,7,7,Nose dived into the ground shortly after takeoff near the Shur River.
2003,15,US,Hallo Bay Air - Air Taxi,3,3,"The airlpane is presumed to have collided with the ocean waters of the Cook Inlet, about 7 miles southwest of Anchor Point, Alaska. No wreckage has been located, and the airplane is presumed to be destroyed. A fatally injured passenger was located on July 3, in ocean waters near Anchor Point. An in-flight collision with water for an undetermined reason."
2003,19,NA,ComvaAviation,4,4,Shortly after taking off the air ambulance hit a hill side in the Gamsberg Mountains.
2003,10,DZ,Military - Algerian Air Force,4,4,Engine Failure
2003,19,US,Heringer Air Taxi,4,4,Weather conditions
2003,11,US,BHS - Brazilian Helicopter Services,5,5,Control
2003,04,SD,Sudan Airways,117,116,Landing
2003,15,BS,Air Sunshine,10,2,Engine Failure
2003,12,US,Ruiban & Duran Compania Aérea,10,4,Accident
2003,18,KE,Ryan Blake Air Charter,14,14,Pilot Error
2003,08,US,Jack Harter Helicopters,5,5,Pilot Error
2003,06,US,Jet Pro,2,2,Accident
2003,09,US,Servicios Aeronauticos Sucre (SASCA),16,1,Engine Failure
2003,13,US,Khalatyrka,20,20,Pilot Error
2003,14,HT,Tropical Airways,21,21,Accident
2003,15,US,US Airways Express,2,2,Control
2003,20,CA,Wasaya Airways,8,8,Weather conditions
2003,17,US,Ameristar Jet Charter,2,1,Landing
2003,20,MX,Military - Mexican Air Force,6,6,Accident
2003,19,US,Sundance Helicopters,7,7,Pilot Error
2003,18,US,Les Ailes de Gaspé Inc.,3,3,Control
2003,,US,Air taxi - Rumo Notre Air Taxi,4,4,Mechanical Failure
2003,21,NZ,Air Freight New Zealand,2,2,"While at crusing altitude, one hour after taking off, the aircraft suddenly exploded in midair for unknown reasons."
2003,16,US,Transmandu,2,1,Accident
2003,04,AR,CATA Linea Aerea,5,5,Runway overshoot or undershoot
2003,08,MX,Aeroextra,3,3,"While on approach on a positioning flight,  in poor weather, the crew decided to go-around turned left and struck a 1,600 ft. hill."
2003,08,US,FedEx,1,1,Control
2003,09,IQ,Military - U.S. Army,36,15,Shot Down
2003,10,GY,Trans Guyana Airways,7,2,Landing
2003,10,AU,Heliwork WA Pty Ltd. - Air Taxi,4,4,Weather conditions
2003,18,IQ,Military - U.S. Army,22,17,Fire
2003,08,US,Ameriflight,1,1,Pilot Error
2003,15,CG,Military - Congolese Air Force,24,20,Pilot Error
2003,12,US,Huron Air,3,2,Landing
2003,22,CO,Líneas Aéreas Suramericanas,3,3,Disappearances
2003,09,US,Pavair,2,2,Control
2003,14,BJ,Union des Transports Aeriens de Guinee,161,140,Landing
2004,04,EG,Flash Air,148,148,Pilot Error
2004,19,UZ,Uzbekistan Airways,37,37,Landing
2004,16,US,Georgia Express,10,10,Engine Failure
2004,20,DZ,Tassili Airlines,5,1,Runway overshoot or undershoot
2004,08,US,Military - Government of Macedonia,9,9,Landing
2004,11,AE,Kish Airlines,46,43,Landing
2004,05,IT,City-Jet,6,6,"The aircraft was on an ambulance flight to Cagliari-Elmas Airport with 2 doctors, 2 nurses and 2 crew aboard. During its approach, the aircraft struck a mountain at 3,000 ft., a few miles from the airport."
2004,17,US,Air taxi,4,4,Control
2004,09,US,Azov Avia Airlines,7,3,Accident
2004,20,US,Military - United States Marine Corps,4,4,Runway overshoot or undershoot
2004,04,US,Military - United States Air Force,5,5,Pilot Error
2004,17,US,Air Taxi,6,6,Engine Failure
2004,02,US,Air Ambulance - Med-Trans Corp.,5,4,Pilot Error
2004,16,MX,Procuradoria General de la Republica,7,7,Control
2004,11,US,Venezuelian Government,7,7,"While en route, the aircraft collided with Awakapa Tepuy hill at an altitude of 7,000 feet in poor weather."
2004,13,CO,Aerotransportes Petroleros,7,3,Runway overshoot or undershoot
2004,15,SD,Charter - Air Cush,10,6,Accident
2004,,SD,El Magal Aviation,7,7,Weather conditions
2004,18,BR,Rico Linhas Aereas,33,33,Landing
2004,10,KZ,Aray-Avia,12,1,Runway overshoot or undershoot
2004,10,CN,AZAL Cargo Company,7,7,Accident
2004,07,KE,Blue Bird Aviation,2,2,Landing
2004,13,NP,Yeti Airlines,3,3,Accident
2004,09,GA,Gabon Express,30,19,Engine Failure
2004,,BR,Air taxi - Aero Air Taxi,4,4,Accident
2004,09,SL,United Nations -  UTair Charter,24,24,Accident
2004,13,PA,Air Trek,6,6,Engine Failure
2004,09,US,Capital Airlines Inc.,2,2,Engine Failure
2004,07,US,Dodita Air Cargo,2,1,Engine Failure
2004,08,US,BHS - Brazilian Helicopter Service  Air Taxi,11,6,Accident
2004,10,PG,Airlines of PNG,3,2,Accident
2004,00,US,Air Taroma,2,1,Engine Failure
2004,23,US,Alpine Air Express,2,2,Pilot Error
2004,11,US,Transworld Safaris,3,3,Accident
2004,16,US,Military - Venezuelan Air Force,25,25,Control
2004,22,US,Sibir Airlines,46,46,Accident
2004,22,US,Volga-Avia Express,41,41,Accident
2004,16,US,Mavrik Aire Transport,3,1,Pilot Error
2004,06,MX,Jett Paqueteria SA,2,2,Runway overshoot or undershoot
2004,11,GR,Military - Greek Army,17,17,Accident
2004,18,PR,Air Flamence,1,1,Control
2004,12,SD,Sarit Airlines,4,4,Engine Failure
2004,22,US,Pinnacle Airlines/Northwest Airlink,2,2,Control
2004,03,US,MK Airlines,7,7,Control
2004,07,CO,Aerovanguardia,3,3,"During descent in poor weather, the cargo plane struck a mountain near the airport."
2004,15,PH,PacifiAir,2,2,"A few minutes after takeoff, the cargo plane struck the side Tagbao mountain a few  kilometers from the airport."
2004,07,US,Corporate Airlines (American Connection),15,13,Pilot Error
2004,16,US,Private - Hendrick Motorsports Inc.,10,10,Weather conditions
2004,00,US,Med Flight Air Ambulance - Private,5,5,Control
2004,13,US,Venezolana,21,3,Runway overshoot or undershoot
2004,08,US,China Eastern Airlines,53,53,Accident
2004,06,US,Business Jet Services,3,3,Landing
2004,11,US,Presidental Airways Inc. - Air Taxi,6,6,Accident
2004,09,US,Glow Air/Air Castle - Charter,6,3,Pilot Error
2004,18,ID,Lion Air,154,26,Runway overshoot or undershoot
2004,19,US,Grand Aire,2,2,Pilot Error
2004,10,US,Salmon Air - Air Taxi,2,2,Control
2004,10,CO,SAVIARE S.A. - Air Taxi,6,6,Weather conditions
2004,,US,Guardia Nacional de Venezuela,16,16,Weather conditions
2004,05,BR,NHR Táxi-Aéreo,2,2,Runway overshoot or undershoot
2004,,SA,Airline Transport,7,1,Landing
2005,05,CO,Military - Colombian government,20,20,Weather conditions
2005,13,US,Tura Air Enterprise,9,9,Disappearances
2005,22,US,AirNow,1,1,Runway overshoot or undershoot
2005,01,IQ,Military - U.S. Marines,31,31,Weather conditions
2005,08,HU,Farnair Hungary,2,2,Weather conditions
2005,16,IQ,Military - Royal Air Force,10,10,Control
2005,17,PK,Kam Air,104,104,Accident
2005,08,SD,Air West,7,7,Accident
2005,20,US,Action Air Express Inc. - Air Taxi,2,2,Control
2005,09,US,Circuit City Stores - Charter,8,8,Pilot Error
2005,13,US,Missionary Aviation Fellowship,13,2,Runway overshoot or undershoot
2005,07,US,Indonesian National Police,18,15,Runway overshoot or undershoot
2005,09,US,Air Global,2,2,Runway overshoot or undershoot
2005,00,GB,Loganair,2,2,Weather conditions
2005,13,US,Regional Airlines,52,28,Landing
2005,23,US,Air Transport,8,8,Accident
2005,10,US,West Caribbean Airways,14,8,Control
2005,20,AL,Military - U.S. Air Force,9,9,Weather conditions
2005,12,ID,GT Air,18,18,Accident
2005,22,US,Saha Airline Services,169,3,Landing
2005,11,PE,Military - Fuerza Del Peru,13,13,Engine Failure
2005,22,NZ,Airwork,2,2,Accident
2005,13,US,Kisangani Airlift,11,10,Control
2005,11,US,Aero-Tropics,15,15,Control
2005,12,AR,Transportes Aereos Don Carlos - Charter,10,10,Accident
2005,13,ZM,Military - Zambia Air Force,13,13,Accident
2005,,CG,Charter - Maniema Union (owner Victoria Air),27,27,Accident
2005,11,SD,Marsland Aviation,42,7,Engine Failure
2005,10,GQ,Ecuatair,60,60,Disappearances
2005,16,CA,Air France,309,0,Landing
2005,15,IT,Tuninter,39,16,Landing
2005,12,EE,Copterline,14,14,Weather conditions
2005,12,GR,Helios Airways,121,121,Control
2005,03,US,West Caribbean Airways,160,160,Engine Failure
2005,15,PE,TANS Peru,98,40,Landing
2005,07,US,Kavatshi Airlines,11,11,Runway overshoot or undershoot
2005,09,ID,Mandala Airlines,117,99,Runway overshoot or undershoot
2005,15,CG,Air Kasai,14,14,Weather conditions
2005,14,BR,Viaçao Cometa,2,2,Accident
2005,09,US,Wayumi Air Taxi,4,4,Accident
2005,14,US,"Heli-USA Airways, In- Air Taxi",6,4,Control
2005,,US,Wimbi Dira Airways,100,2,Landing
2005,05,CA,Morningstar Air Express,1,1,Pilot Error
2005,20,NG,Bellview Airlines,117,117,Accident
2005,22,US,Ivolga Avia,8,8,Landing
2005,14,US,Military - IslamiRepubliof Iran Air Force,94,94,Landing
2005,19,US,Southwest Airlines,103,0,Landing
2005,14,NG,Sosoliso Airlines,109,108,Lightning
2005,14,US,Chalk's Ocean Airways,20,20,Fire
2005,22,AZ,Azerbaijan Airlines,23,23,Control
2005,14,US,Skyward Aviation,2,2,Pilot Error
2006,11,US,Evolga,3,3,Runway overshoot or undershoot
2006,13,UG,Service Air,6,6,Engine Failure
2006,09,US,Military - Iranian Revolutionary Guard Corps Air Force,11,11,Landing
2006,19,HU,Military - Slovak Air Force,43,42,Pilot Error
2006,,US,SoniBlue Airways,8,3,Engine Failure
2006,16,US,Air Cargo Carriers,3,3,Engine Failure
2006,12,US,TriCoastal Air,1,1,Control
2006,16,ES,Aerovalles,6,6,Engine Failure
2006,16,US,Military - Fuerza Aérea Argentina,6,6,Weather conditions
2006,14,US,Ameriflight,2,2,Pilot Error
2006,11,EC,ATESA,14,5,Accident
2006,17,BR,Team Air,19,19,Disappearances
2006,10,KE,Military - Kenya Air Force,17,14,While on approach the airplane flew into the side of Mount Marsabit which was obscured by clouds.
2006,04,CM,Military - Lybian Arab Air Force,6,6,Accident
2006,20,US,Yug Avia,5,4,Control
2006,11,AF,U.S. Government (leased),16,2,Pilot Error
2006,06,UG,King Air Charter,3,3,Control
2006,02,US,Armavia,113,113,Landing
2006,12,US,Saskatchewan Government Northern Air Operations,3,1,Landing
2006,18,US,Air São Tomé,4,4,Disappearances
2006,14,US,International Jet Charter,5,2,Pilot Error
2006,16,CN,Military - Chinese Air Force,40,40,Accident
2006,13,US,Air Taxi - MajestiAlliance,2,2,Pilot Error
2006,18,TD,Military - Chadian Air Force,7,5,Shot Down
2006,11,US,Yeti Airlines,9,9,Pilot Error
2006,19,MZ,Naturelink,3,1,Pilot Error
2006,11,DE,Himmelsschreiber,6,5,Landing
2006,15,US,Mango Airlines,5,5,Engine Failure
2006,07,US,Sibir (S7),203,128,Control
2006,12,PK,Pakistan International Airlines,45,45,Engine Failure
2006,,US,Tracep,17,17,Runway overshoot or undershoot
2006,09,US,AirNow,1,1,Control
2006,20,IT,Air Algerie,3,3,Weather conditions
2006,15,UA,Pulkovo Airlines,170,170,Control
2006,06,US,Comair,50,49,Control
2006,13,US,Iran Air Tours,148,29,Runway overshoot or undershoot
